,file,dialogId,ID,t,name,initialQuestion,question,answer,rank,nResult,nResult_reduction,delta_nResults,delta_Rank
11779,20220228--quantEvalAllExcel.xlsx,6856,4246,0,Verlust des Personalausweises melden (Verlustanzeige),Anzeige,initialQuery,False,21.0,31.0,,,
11780,20220228--quantEvalAllExcel.xlsx,6856,4246,1,Verlust des Personalausweises melden (Verlustanzeige),Anzeige,Geht es bei Ihrem Anliegen um anzeigen?,False,15.0,23.0,0.25806451612903225,8.0,6.0
11781,20220228--quantEvalAllExcel.xlsx,6856,4246,2,Verlust des Personalausweises melden (Verlustanzeige),Anzeige,Geht es bei Ihrem Anliegen um tätigkeit?,False,12.0,18.0,0.21739130434782605,5.0,3.0
11782,20220228--quantEvalAllExcel.xlsx,6856,4246,3,Verlust des Personalausweises melden (Verlustanzeige),Anzeige,Geht es bei Ihrem Anliegen um geldwäsch?,False,11.0,15.0,0.16666666666666663,3.0,1.0
11783,20220228--quantEvalAllExcel.xlsx,6856,4246,4,Verlust des Personalausweises melden (Verlustanzeige),Anzeige,Geht es bei Ihrem Anliegen um melden?,True,2.0,3.0,0.8,12.0,9.0
11784,20220228--quantEvalAllExcel.xlsx,6863,4247,0,Personalausweis beantragen,Ausweisverlängerung termin,,,,,,,
11785,20220228--quantEvalAllExcel.xlsx,6872,4248,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich bin seid dem 31.01.22 in der Quarantäne da bei meinem pcr test positiv angezeigt hat. In ein paar Tagen läuft meine Quarantäne aus und ich habe für meinen Arbeitgeber immer noch keine Bescheinigung dafür bekommen von Ihnen.,initialQuery,False,1.0,67.0,,,
11786,20220228--quantEvalAllExcel.xlsx,6872,4248,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich bin seid dem 31.01.22 in der Quarantäne da bei meinem pcr test positiv angezeigt hat. In ein paar Tagen läuft meine Quarantäne aus und ich habe für meinen Arbeitgeber immer noch keine Bescheinigung dafür bekommen von Ihnen.,Geht es bei Ihrem Anliegen um entschädigung?,True,1.0,24.0,0.6417910447761195,43.0,0.0
11787,20220228--quantEvalAllExcel.xlsx,6872,4248,2,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich bin seid dem 31.01.22 in der Quarantäne da bei meinem pcr test positiv angezeigt hat. In ein paar Tagen läuft meine Quarantäne aus und ich habe für meinen Arbeitgeber immer noch keine Bescheinigung dafür bekommen von Ihnen.,Geht es bei Ihrem Anliegen um beantragen?,False,1.0,17.0,0.29166666666666663,7.0,0.0
11788,20220228--quantEvalAllExcel.xlsx,6872,4248,3,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich bin seid dem 31.01.22 in der Quarantäne da bei meinem pcr test positiv angezeigt hat. In ein paar Tagen läuft meine Quarantäne aus und ich habe für meinen Arbeitgeber immer noch keine Bescheinigung dafür bekommen von Ihnen.,Geht es bei Ihrem Anliegen um ausstellung?,False,1.0,13.0,0.23529411764705888,4.0,0.0
11789,20220228--quantEvalAllExcel.xlsx,6872,4248,4,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich bin seid dem 31.01.22 in der Quarantäne da bei meinem pcr test positiv angezeigt hat. In ein paar Tagen läuft meine Quarantäne aus und ich habe für meinen Arbeitgeber immer noch keine Bescheinigung dafür bekommen von Ihnen.,Geht es bei Ihrem Anliegen um bescheinigung?,False,1.0,4.0,0.6923076923076923,9.0,0.0
11790,20220228--quantEvalAllExcel.xlsx,6872,4248,5,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich bin seid dem 31.01.22 in der Quarantäne da bei meinem pcr test positiv angezeigt hat. In ein paar Tagen läuft meine Quarantäne aus und ich habe für meinen Arbeitgeber immer noch keine Bescheinigung dafür bekommen von Ihnen.,Geht es bei Ihrem Anliegen um absonderung?,True,1.0,2.0,0.5,2.0,0.0
11791,20220228--quantEvalAllExcel.xlsx,6881,4250,0,Aufenthaltserlaubnis auf einen neuen Pass übertragen,Ich brauche einen Termin für meinen Aufenthaltstitel,initialQuery,False,16.0,64.0,,,
11792,20220228--quantEvalAllExcel.xlsx,6881,4250,1,Aufenthaltserlaubnis auf einen neuen Pass übertragen,Ich brauche einen Termin für meinen Aufenthaltstitel,Geht es bei Ihrem Anliegen um visum?,True,10.0,31.0,0.515625,33.0,6.0
11793,20220228--quantEvalAllExcel.xlsx,6881,4250,2,Aufenthaltserlaubnis auf einen neuen Pass übertragen,Ich brauche einen Termin für meinen Aufenthaltstitel,Geht es bei Ihrem Anliegen um erteilung?,False,9.0,20.0,0.3548387096774194,11.0,1.0
11794,20220228--quantEvalAllExcel.xlsx,6881,4250,3,Aufenthaltserlaubnis auf einen neuen Pass übertragen,Ich brauche einen Termin für meinen Aufenthaltstitel,Geht es bei Ihrem Anliegen um aufenthaltserlaubnis?,False,2.0,6.0,0.7,14.0,7.0
11795,20220228--quantEvalAllExcel.xlsx,6881,4250,4,Aufenthaltserlaubnis auf einen neuen Pass übertragen,Ich brauche einen Termin für meinen Aufenthaltstitel,Geht es bei Ihrem Anliegen um eg?,False,2.0,3.0,0.5,3.0,0.0
11796,20220228--quantEvalAllExcel.xlsx,6884,4252,0,Vorführung von Fahrzeugen,Ich muss morgen als Zeuge vor Gericht öffentlich aussagen und wollte fragen ob es reicht wenn ich zweimal geimpft und einmal gewußt hat bin oder ob ich morgen nochmal einen aktuellen Tages Test machen muss,initialQuery,False,11.0,28.0,,,
11797,20220228--quantEvalAllExcel.xlsx,6884,4252,1,Vorführung von Fahrzeugen,Ich muss morgen als Zeuge vor Gericht öffentlich aussagen und wollte fragen ob es reicht wenn ich zweimal geimpft und einmal gewußt hat bin oder ob ich morgen nochmal einen aktuellen Tages Test machen muss,Geht es bei Ihrem Anliegen um beantragen?,False,8.0,20.0,0.2857142857142857,8.0,3.0
11798,20220228--quantEvalAllExcel.xlsx,6884,4252,2,Vorführung von Fahrzeugen,Ich muss morgen als Zeuge vor Gericht öffentlich aussagen und wollte fragen ob es reicht wenn ich zweimal geimpft und einmal gewußt hat bin oder ob ich morgen nochmal einen aktuellen Tages Test machen muss,Geht es bei Ihrem Anliegen um fahrzeug?,True,1.0,7.0,0.65,13.0,7.0
11799,20220228--quantEvalAllExcel.xlsx,6884,4252,3,Vorführung von Fahrzeugen,Ich muss morgen als Zeuge vor Gericht öffentlich aussagen und wollte fragen ob es reicht wenn ich zweimal geimpft und einmal gewußt hat bin oder ob ich morgen nochmal einen aktuellen Tages Test machen muss,Geht es bei Ihrem Anliegen um sicherstellen?,False,1.0,4.0,0.4285714285714286,3.0,0.0
11800,20220228--quantEvalAllExcel.xlsx,6884,4252,4,Vorführung von Fahrzeugen,Ich muss morgen als Zeuge vor Gericht öffentlich aussagen und wollte fragen ob es reicht wenn ich zweimal geimpft und einmal gewußt hat bin oder ob ich morgen nochmal einen aktuellen Tages Test machen muss,Geht es bei Ihrem Anliegen um ausnahmegenehmigung?,True,1.0,2.0,0.5,2.0,0.0
11801,20220228--quantEvalAllExcel.xlsx,6884,4253,0,Vorführung von Fahrzeugen,Wenn ich als Zeuge Aussage gilt die 3 g oder die 2 g Regel,initialQuery,False,3.0,14.0,,,
11802,20220228--quantEvalAllExcel.xlsx,6884,4253,1,Vorführung von Fahrzeugen,Wenn ich als Zeuge Aussage gilt die 3 g oder die 2 g Regel,Geht es bei Ihrem Anliegen um fahrzeug?,True,1.0,7.0,0.5,7.0,2.0
11803,20220228--quantEvalAllExcel.xlsx,6884,4253,2,Vorführung von Fahrzeugen,Wenn ich als Zeuge Aussage gilt die 3 g oder die 2 g Regel,Geht es bei Ihrem Anliegen um sicherstellen?,False,1.0,4.0,0.4285714285714286,3.0,0.0
11804,20220228--quantEvalAllExcel.xlsx,6884,4253,3,Vorführung von Fahrzeugen,Wenn ich als Zeuge Aussage gilt die 3 g oder die 2 g Regel,Geht es bei Ihrem Anliegen um ausnahmegenehmigung?,True,1.0,2.0,0.5,2.0,0.0
11805,20220228--quantEvalAllExcel.xlsx,6906,4254,0,Schwerbehindertenausweis - Ausstellung nach Verlust,Bearbeitungszeut Schwerbehindertenausweis,initialQuery,False,3.0,4.0,,,
11806,20220228--quantEvalAllExcel.xlsx,6906,4254,1,Schwerbehindertenausweis - Ausstellung nach Verlust,Bearbeitungszeut Schwerbehindertenausweis,Geht es bei Ihrem Anliegen um ausweisneuausstellung?,True,2.0,2.0,0.5,2.0,1.0
11807,20220228--quantEvalAllExcel.xlsx,6930,4255,0,Fahrerlaubnis - Ersterteilung beantragen,Ich brauche einen Termin für die Beantragung der Fahrerlaubnis (Ersterteilung),initialQuery,False,1.0,21.0,,,
11808,20220228--quantEvalAllExcel.xlsx,6930,4255,1,Fahrerlaubnis - Ersterteilung beantragen,Ich brauche einen Termin für die Beantragung der Fahrerlaubnis (Ersterteilung),Geht es bei Ihrem Anliegen um beantragen?,True,1.0,10.0,0.5238095238095238,11.0,0.0
11809,20220228--quantEvalAllExcel.xlsx,6930,4255,2,Fahrerlaubnis - Ersterteilung beantragen,Ich brauche einen Termin für die Beantragung der Fahrerlaubnis (Ersterteilung),Geht es bei Ihrem Anliegen um klasse?,False,1.0,7.0,0.30000000000000004,3.0,0.0
11810,20220228--quantEvalAllExcel.xlsx,6930,4255,3,Fahrerlaubnis - Ersterteilung beantragen,Ich brauche einen Termin für die Beantragung der Fahrerlaubnis (Ersterteilung),Geht es bei Ihrem Anliegen um beantragenführerschein?,False,1.0,5.0,0.2857142857142857,2.0,0.0
11811,20220228--quantEvalAllExcel.xlsx,6930,4255,4,Fahrerlaubnis - Ersterteilung beantragen,Ich brauche einen Termin für die Beantragung der Fahrerlaubnis (Ersterteilung),Geht es bei Ihrem Anliegen um fahrgastbeförderung?,False,1.0,3.0,0.4,2.0,0.0
11812,20220228--quantEvalAllExcel.xlsx,6931,4256,0,Führungszeugnis beantragen,Kann ich das erweiterte Führungszeugnis schriftlich beantragen?,initialQuery,False,1.0,2.0,,,
11813,20220228--quantEvalAllExcel.xlsx,6931,4256,1,Führungszeugnis beantragen,Kann ich das erweiterte Führungszeugnis schriftlich beantragen?,Geht es bei Ihrem Anliegen um aktuell?,False,1.0,1.0,0.5,1.0,0.0
11814,20220228--quantEvalAllExcel.xlsx,6933,4257,0,Anmeldung einer Wohnung,"ich heiße Maciej Gescholowitz und ich wurde mit einem PCR-Test positiv getestet. Ich möchte gerne wissen, wo ich mein Ergebiniss genau melden muss.",initialQuery,False,4.0,68.0,,,
11815,20220228--quantEvalAllExcel.xlsx,6933,4257,1,Anmeldung einer Wohnung,"ich heiße Maciej Gescholowitz und ich wurde mit einem PCR-Test positiv getestet. Ich möchte gerne wissen, wo ich mein Ergebiniss genau melden muss.",Geht es bei Ihrem Anliegen um anmelden?,True,2.0,24.0,0.6470588235294117,44.0,2.0
11816,20220228--quantEvalAllExcel.xlsx,6933,4257,2,Anmeldung einer Wohnung,"ich heiße Maciej Gescholowitz und ich wurde mit einem PCR-Test positiv getestet. Ich möchte gerne wissen, wo ich mein Ergebiniss genau melden muss.",Geht es bei Ihrem Anliegen um anmeldung?,True,2.0,12.0,0.5,12.0,0.0
11817,20220228--quantEvalAllExcel.xlsx,6933,4257,3,Anmeldung einer Wohnung,"ich heiße Maciej Gescholowitz und ich wurde mit einem PCR-Test positiv getestet. Ich möchte gerne wissen, wo ich mein Ergebiniss genau melden muss.",Geht es bei Ihrem Anliegen um zulassung?,False,1.0,6.0,0.5,6.0,1.0
11818,20220228--quantEvalAllExcel.xlsx,6933,4257,4,Anmeldung einer Wohnung,"ich heiße Maciej Gescholowitz und ich wurde mit einem PCR-Test positiv getestet. Ich möchte gerne wissen, wo ich mein Ergebiniss genau melden muss.",Geht es bei Ihrem Anliegen um arbeitgeber?,False,1.0,4.0,0.33333333333333337,2.0,0.0
11819,20220228--quantEvalAllExcel.xlsx,6933,4257,5,Anmeldung einer Wohnung,"ich heiße Maciej Gescholowitz und ich wurde mit einem PCR-Test positiv getestet. Ich möchte gerne wissen, wo ich mein Ergebiniss genau melden muss.",Geht es bei Ihrem Anliegen um hund?,False,1.0,2.0,0.5,2.0,0.0
11820,20220228--quantEvalAllExcel.xlsx,6933,4258,0,Anmeldung einer Wohnung,und wo muss ich dass melden_,,,,,,,
11821,20220228--quantEvalAllExcel.xlsx,6937,4260,0,Änderung/Wechsel der Hauptwohnung,Wir haben in Berlin einen Nebenwohnsitz. Können wir unser Kind darauf ummelden für einen Kindergartenplatz?,initialQuery,False,1.0,102.0,,,
11822,20220228--quantEvalAllExcel.xlsx,6937,4260,1,Änderung/Wechsel der Hauptwohnung,Wir haben in Berlin einen Nebenwohnsitz. Können wir unser Kind darauf ummelden für einen Kindergartenplatz?,Geht es bei Ihrem Anliegen um berlin?,False,1.0,63.0,0.38235294117647056,39.0,0.0
11823,20220228--quantEvalAllExcel.xlsx,6937,4260,2,Änderung/Wechsel der Hauptwohnung,Wir haben in Berlin einen Nebenwohnsitz. Können wir unser Kind darauf ummelden für einen Kindergartenplatz?,Geht es bei Ihrem Anliegen um kind?,False,1.0,34.0,0.46031746031746035,29.0,0.0
11824,20220228--quantEvalAllExcel.xlsx,6937,4260,3,Änderung/Wechsel der Hauptwohnung,Wir haben in Berlin einen Nebenwohnsitz. Können wir unser Kind darauf ummelden für einen Kindergartenplatz?,Geht es bei Ihrem Anliegen um melderegisterauskunft?,False,1.0,27.0,0.20588235294117652,7.0,0.0
11825,20220228--quantEvalAllExcel.xlsx,6937,4260,4,Änderung/Wechsel der Hauptwohnung,Wir haben in Berlin einen Nebenwohnsitz. Können wir unser Kind darauf ummelden für einen Kindergartenplatz?,Geht es bei Ihrem Anliegen um anmeldung?,True,1.0,6.0,0.7777777777777778,21.0,0.0
11826,20220228--quantEvalAllExcel.xlsx,6937,4260,5,Änderung/Wechsel der Hauptwohnung,Wir haben in Berlin einen Nebenwohnsitz. Können wir unser Kind darauf ummelden für einen Kindergartenplatz?,Geht es bei Ihrem Anliegen um ummelden?,True,1.0,3.0,0.5,3.0,0.0
11827,20220228--quantEvalAllExcel.xlsx,6937,4262,0,Änderung/Wechsel der Hauptwohnung,wechsel hauptwohnung und nebenwohnsitz,initialQuery,False,1.0,32.0,,,
11828,20220228--quantEvalAllExcel.xlsx,6937,4262,1,Änderung/Wechsel der Hauptwohnung,wechsel hauptwohnung und nebenwohnsitz,Geht es bei Ihrem Anliegen um wohnsitz?,True,1.0,9.0,0.71875,23.0,0.0
11829,20220228--quantEvalAllExcel.xlsx,6937,4262,2,Änderung/Wechsel der Hauptwohnung,wechsel hauptwohnung und nebenwohnsitz,Geht es bei Ihrem Anliegen um berlin?,False,1.0,5.0,0.4444444444444444,4.0,0.0
11830,20220228--quantEvalAllExcel.xlsx,6937,4262,3,Änderung/Wechsel der Hauptwohnung,wechsel hauptwohnung und nebenwohnsitz,Geht es bei Ihrem Anliegen um abmeldung?,True,1.0,3.0,0.4,2.0,0.0
11831,20220228--quantEvalAllExcel.xlsx,6941,4263,0,Anmeldung einer Wohnung,Es ist kein Termin für die Anmeldung einer Wohnung frei. Was soll ich tun?,initialQuery,False,1.0,61.0,,,
11832,20220228--quantEvalAllExcel.xlsx,6941,4263,1,Anmeldung einer Wohnung,Es ist kein Termin für die Anmeldung einer Wohnung frei. Was soll ich tun?,Geht es bei Ihrem Anliegen um anmelden?,True,1.0,23.0,0.6229508196721312,38.0,0.0
11833,20220228--quantEvalAllExcel.xlsx,6941,4263,2,Anmeldung einer Wohnung,Es ist kein Termin für die Anmeldung einer Wohnung frei. Was soll ich tun?,Geht es bei Ihrem Anliegen um anmeldung?,True,1.0,11.0,0.5217391304347826,12.0,0.0
11834,20220228--quantEvalAllExcel.xlsx,6941,4263,3,Anmeldung einer Wohnung,Es ist kein Termin für die Anmeldung einer Wohnung frei. Was soll ich tun?,Geht es bei Ihrem Anliegen um kfz?,False,1.0,6.0,0.4545454545454546,5.0,0.0
11835,20220228--quantEvalAllExcel.xlsx,6941,4263,4,Anmeldung einer Wohnung,Es ist kein Termin für die Anmeldung einer Wohnung frei. Was soll ich tun?,Geht es bei Ihrem Anliegen um arbeitgeber?,False,1.0,4.0,0.33333333333333337,2.0,0.0
11836,20220228--quantEvalAllExcel.xlsx,6941,4263,5,Anmeldung einer Wohnung,Es ist kein Termin für die Anmeldung einer Wohnung frei. Was soll ich tun?,Geht es bei Ihrem Anliegen um hund?,False,1.0,2.0,0.5,2.0,0.0
11837,20220228--quantEvalAllExcel.xlsx,6943,4264,0,Coronavirus - Beschaffung von Tests beantragen,Ich bin positiv getestet. Jetzt möchte ich ein pcr test machen,initialQuery,False,1.0,1.0,,,
11838,20220228--quantEvalAllExcel.xlsx,6943,4264,1,Coronavirus - Beschaffung von Tests beantragen,Ich bin positiv getestet. Jetzt möchte ich ein pcr test machen,Geht es bei Ihrem Anliegen um antigentest?,True,1.0,1.0,0.0,0.0,0.0
11839,20220228--quantEvalAllExcel.xlsx,6944,4265,0,Impfung gegen Corona (SARS-CoV-2) ,Ich bin 76 Jahre alt. Soll ich die 4. Impfung machen?,initialQuery,False,4.0,29.0,,,
11840,20220228--quantEvalAllExcel.xlsx,6944,4265,1,Impfung gegen Corona (SARS-CoV-2) ,Ich bin 76 Jahre alt. Soll ich die 4. Impfung machen?,Geht es bei Ihrem Anliegen um beantragen?,False,4.0,20.0,0.31034482758620685,9.0,0.0
11841,20220228--quantEvalAllExcel.xlsx,6944,4265,2,Impfung gegen Corona (SARS-CoV-2) ,Ich bin 76 Jahre alt. Soll ich die 4. Impfung machen?,Geht es bei Ihrem Anliegen um fahrzeug?,False,4.0,14.0,0.30000000000000004,6.0,0.0
11842,20220228--quantEvalAllExcel.xlsx,6944,4265,3,Impfung gegen Corona (SARS-CoV-2) ,Ich bin 76 Jahre alt. Soll ich die 4. Impfung machen?,Geht es bei Ihrem Anliegen um impfung?,True,3.0,4.0,0.7142857142857143,10.0,1.0
11843,20220228--quantEvalAllExcel.xlsx,6944,4265,4,Impfung gegen Corona (SARS-CoV-2) ,Ich bin 76 Jahre alt. Soll ich die 4. Impfung machen?,Geht es bei Ihrem Anliegen um corona?,True,1.0,2.0,0.5,2.0,2.0
11844,20220228--quantEvalAllExcel.xlsx,6952,4266,0,Anmeldung einer Wohnung,keinen termin für anmeldung,initialQuery,False,2.0,31.0,,,
11845,20220228--quantEvalAllExcel.xlsx,6952,4266,1,Anmeldung einer Wohnung,keinen termin für anmeldung,Geht es bei Ihrem Anliegen um anmeldung?,True,2.0,18.0,0.4193548387096774,13.0,0.0
11846,20220228--quantEvalAllExcel.xlsx,6952,4266,2,Anmeldung einer Wohnung,keinen termin für anmeldung,Geht es bei Ihrem Anliegen um anmelden?,True,2.0,11.0,0.38888888888888884,7.0,0.0
11847,20220228--quantEvalAllExcel.xlsx,6952,4266,3,Anmeldung einer Wohnung,keinen termin für anmeldung,Geht es bei Ihrem Anliegen um kfz?,False,2.0,6.0,0.4545454545454546,5.0,0.0
11848,20220228--quantEvalAllExcel.xlsx,6952,4266,4,Anmeldung einer Wohnung,keinen termin für anmeldung,Geht es bei Ihrem Anliegen um arbeitgeber?,False,2.0,4.0,0.33333333333333337,2.0,0.0
11849,20220228--quantEvalAllExcel.xlsx,6952,4266,5,Anmeldung einer Wohnung,keinen termin für anmeldung,Geht es bei Ihrem Anliegen um hund?,False,2.0,2.0,0.5,2.0,0.0
11850,20220228--quantEvalAllExcel.xlsx,6966,4267,0,Führungszeugnis beantragen,Termin für ein Führungszeugnis,initialQuery,False,1.0,1.0,,,
11851,20220228--quantEvalAllExcel.xlsx,6966,4267,1,Führungszeugnis beantragen,Termin für ein Führungszeugnis,Geht es bei Ihrem Anliegen um amtlich?,True,1.0,1.0,0.0,0.0,0.0
11852,20220228--quantEvalAllExcel.xlsx,6968,4268,0,Hilfe zur Weiterführung des Haushalts,"Wie verhalte ich mich, wenn der gesamte Haushalt positiv getestet wurde?",initialQuery,False,1.0,2.0,,,
11853,20220228--quantEvalAllExcel.xlsx,6968,4268,1,Hilfe zur Weiterführung des Haushalts,"Wie verhalte ich mich, wenn der gesamte Haushalt positiv getestet wurde?",Geht es bei Ihrem Anliegen um abwicklung?,False,1.0,1.0,0.5,1.0,0.0
11854,20220228--quantEvalAllExcel.xlsx,6982,4269,0,Verpflichtungserklärung für einen kurzen Aufenthalt,Termin für verpflichtungserklärung,initialQuery,False,2.0,2.0,,,
11855,20220228--quantEvalAllExcel.xlsx,6982,4269,1,Verpflichtungserklärung für einen kurzen Aufenthalt,Termin für verpflichtungserklärung,Geht es bei Ihrem Anliegen um aufenthaltserlaubnis?,False,1.0,1.0,0.5,1.0,1.0
11856,20220228--quantEvalAllExcel.xlsx,6989,4270,0,Impfung gegen Corona (SARS-CoV-2) ,Gibt es Booster Impfungen für Kinder von 12-17 Jahren in den Impfzentren?,initialQuery,False,8.0,42.0,,,
11857,20220228--quantEvalAllExcel.xlsx,6989,4270,1,Impfung gegen Corona (SARS-CoV-2) ,Gibt es Booster Impfungen für Kinder von 12-17 Jahren in den Impfzentren?,Geht es bei Ihrem Anliegen um kind?,False,4.0,13.0,0.6904761904761905,29.0,4.0
11858,20220228--quantEvalAllExcel.xlsx,6989,4270,2,Impfung gegen Corona (SARS-CoV-2) ,Gibt es Booster Impfungen für Kinder von 12-17 Jahren in den Impfzentren?,Geht es bei Ihrem Anliegen um impfung?,True,3.0,5.0,0.6153846153846154,8.0,1.0
11859,20220228--quantEvalAllExcel.xlsx,6989,4270,3,Impfung gegen Corona (SARS-CoV-2) ,Gibt es Booster Impfungen für Kinder von 12-17 Jahren in den Impfzentren?,Geht es bei Ihrem Anliegen um biontech?,True,1.0,2.0,0.6,3.0,2.0
11860,20220228--quantEvalAllExcel.xlsx,6992,4271,0,Zulassungsbescheinigung Teil I für KFZ wegen Verlust oder Diebstahl ersetzen,Mir wurden Fahrzeugschein Teil 1 und Teil 2 gestohlen,initialQuery,False,7.0,35.0,,,
11861,20220228--quantEvalAllExcel.xlsx,6992,4271,1,Zulassungsbescheinigung Teil I für KFZ wegen Verlust oder Diebstahl ersetzen,Mir wurden Fahrzeugschein Teil 1 und Teil 2 gestohlen,Geht es bei Ihrem Anliegen um zulassungsbescheinigung?,True,7.0,13.0,0.6285714285714286,22.0,0.0
11862,20220228--quantEvalAllExcel.xlsx,6992,4271,2,Zulassungsbescheinigung Teil I für KFZ wegen Verlust oder Diebstahl ersetzen,Mir wurden Fahrzeugschein Teil 1 und Teil 2 gestohlen,Geht es bei Ihrem Anliegen um ausland?,False,3.0,7.0,0.46153846153846156,6.0,4.0
11863,20220228--quantEvalAllExcel.xlsx,6992,4271,3,Zulassungsbescheinigung Teil I für KFZ wegen Verlust oder Diebstahl ersetzen,Mir wurden Fahrzeugschein Teil 1 und Teil 2 gestohlen,Geht es bei Ihrem Anliegen um fahrzeug?,True,1.0,3.0,0.5714285714285714,4.0,2.0
11864,20220228--quantEvalAllExcel.xlsx,6993,4273,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Was ist wenn meine kinder in Quarantäne müssen,initialQuery,False,1.0,37.0,,,
11865,20220228--quantEvalAllExcel.xlsx,6993,4273,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Was ist wenn meine kinder in Quarantäne müssen,Geht es bei Ihrem Anliegen um kind?,False,1.0,8.0,0.7837837837837838,29.0,0.0
11866,20220228--quantEvalAllExcel.xlsx,6993,4273,2,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Was ist wenn meine kinder in Quarantäne müssen,Geht es bei Ihrem Anliegen um ifsg?,True,1.0,3.0,0.625,5.0,0.0
11867,20220228--quantEvalAllExcel.xlsx,6994,4274,0,Hort-Gutschein / Bedarfsbescheid,hort gutschein,initialQuery,False,1.0,4.0,,,
11868,20220228--quantEvalAllExcel.xlsx,6994,4274,1,Hort-Gutschein / Bedarfsbescheid,hort gutschein,Geht es bei Ihrem Anliegen um ergänzend?,True,1.0,2.0,0.5,2.0,0.0
11869,20220228--quantEvalAllExcel.xlsx,7015,4275,0,Coronavirus - Beschaffung von Tests beantragen,Bin ich als Arbeitgeber verpflichtet die Tests der Mitarbeiter zu kontrollieren?,initialQuery,False,1.0,7.0,,,
11870,20220228--quantEvalAllExcel.xlsx,7015,4275,1,Coronavirus - Beschaffung von Tests beantragen,Bin ich als Arbeitgeber verpflichtet die Tests der Mitarbeiter zu kontrollieren?,Geht es bei Ihrem Anliegen um arbeitgeber?,False,1.0,3.0,0.5714285714285714,4.0,0.0
11871,20220228--quantEvalAllExcel.xlsx,7027,4277,0,Schwerbehindertenausweis,schwerbehindertenausweis beantragen in Neukölln,initialQuery,False,1.0,4.0,,,
11872,20220228--quantEvalAllExcel.xlsx,7027,4277,1,Schwerbehindertenausweis,schwerbehindertenausweis beantragen in Neukölln,Geht es bei Ihrem Anliegen um ausweisneuausstellung?,True,1.0,2.0,0.5,2.0,0.0
11873,20220228--quantEvalAllExcel.xlsx,7029,4278,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich brauche für meine Arbeitgeber ein Quarantäne und Genesen Bescheinigung für die Lohnfortzahlung da ich an corona positiv getestet bin ( pcr Test vorhanden),initialQuery,False,1.0,65.0,,,
11874,20220228--quantEvalAllExcel.xlsx,7029,4278,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich brauche für meine Arbeitgeber ein Quarantäne und Genesen Bescheinigung für die Lohnfortzahlung da ich an corona positiv getestet bin ( pcr Test vorhanden),Geht es bei Ihrem Anliegen um entschädigung?,True,1.0,24.0,0.6307692307692307,41.0,0.0
11875,20220228--quantEvalAllExcel.xlsx,7029,4278,2,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich brauche für meine Arbeitgeber ein Quarantäne und Genesen Bescheinigung für die Lohnfortzahlung da ich an corona positiv getestet bin ( pcr Test vorhanden),Geht es bei Ihrem Anliegen um beantragen?,False,1.0,17.0,0.29166666666666663,7.0,0.0
11876,20220228--quantEvalAllExcel.xlsx,7029,4278,3,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich brauche für meine Arbeitgeber ein Quarantäne und Genesen Bescheinigung für die Lohnfortzahlung da ich an corona positiv getestet bin ( pcr Test vorhanden),Geht es bei Ihrem Anliegen um ausstellung?,False,1.0,13.0,0.23529411764705888,4.0,0.0
11877,20220228--quantEvalAllExcel.xlsx,7029,4278,4,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich brauche für meine Arbeitgeber ein Quarantäne und Genesen Bescheinigung für die Lohnfortzahlung da ich an corona positiv getestet bin ( pcr Test vorhanden),Geht es bei Ihrem Anliegen um bescheinigung?,False,1.0,4.0,0.6923076923076923,9.0,0.0
11878,20220228--quantEvalAllExcel.xlsx,7029,4278,5,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,Ich brauche für meine Arbeitgeber ein Quarantäne und Genesen Bescheinigung für die Lohnfortzahlung da ich an corona positiv getestet bin ( pcr Test vorhanden),Geht es bei Ihrem Anliegen um absonderung?,True,1.0,2.0,0.5,2.0,0.0
